"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1719","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","5660","Guest see no messages on Product page","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","5702","Empty basket opened from Product page has no products","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1366","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1257","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1406","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","6789","Empty basket opened from Main page has no products","tests","2026-06-28","passed","2026-06-28","TestMainPage","test_main_page","",""
"","1308","Guest can go to Login page from Main page","tests","2026-06-28","passed","2026-06-28","TestMainPage","test_main_page","",""
"","2053","Authorized user can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1196","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","591","Guest should see login link on Product page","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1705","Guest can go to Login page from Product page","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1397","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1359","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1660","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1131","Guest can add product to basket","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","1206","Guest should see login link on Main page","tests","2026-06-28","passed","2026-06-28","TestMainPage","test_main_page","",""
"","5480","Authorized user see no messages on Product page","tests","2026-06-28","passed","2026-06-28","TestProductPage","test_product_page","",""
"","6171","Guest can add product to basket","tests","2026-06-28","skipped","2026-06-28","TestProductPage","test_product_page","",""
